type,length,thickness,fault_flg
D,116.07547430195152,7.6467989705554285,FALSE
B,226.74231843651293,21.588925420449012,FALSE
A,98.95863978364986,8.197220987997255,TRUE
B,174.97540943389492,1.1046769558691372,FALSE
D,126.25042771922884,6.826802174768163,FALSE
E,258.69060214717,12.875047904601475,FALSE
A,101.3350618114158,12.458922601951496,FALSE
E,273.4819707832889,28.997639725883417,FALSE
A,134.11630198291274,23.867958468942735,FALSE
D,109.69676055815162,0.013035874139461714,FALSE
E,120.19623997754951,7.489862830915511,FALSE
D,88.10691582072734,None,FALSE
D,90.57467856371262,4.105199395892319,FALSE
E,182.1901103048649,None,FALSE
C,270.2923287032873,34.2127718635387,FALSE
B,227.90484107664284,25.90904169877654,FALSE
B,260.35456155978795,2.243417875300614,FALSE
B,276.3856775530298,29.412458528743237,FALSE
B,287.87650774768883,50.158402122227855,FALSE
C,388.131306575149,None,FALSE
E,274.0688721381259,26.725654909317846,FALSE
E,283.6986330511507,45.93650662286189,FALSE
E,256.3590053012493,44.48757628546763,FALSE
D,224.05095261692526,2.944326650780211,FALSE
A,223.62428880455565,37.56327730954695,FALSE
A,187.79689188374806,3.645561664380034,FALSE
C,173.16855813072493,None,FALSE
C,212.35417502329537,38.85799569769216,TRUE
E,156.2380143827257,23.344982894369277,FALSE
C,436.9025847982535,56.55246772325387,FALSE
E,245.17787893038349,11.31403744044786,FALSE
D,117.07069687303812,None,FALSE
C,237.19047364484936,9.612056157125057,FALSE
C,442.84211218096704,18.087154515225958,FALSE
D,113.98662847003682,7.565895095852063,FALSE
E,282.70846159783554,28.02708800897826,FALSE
A,76.98301385887092,1.506188132733428,FALSE
A,178.60238896354497,11.086862572469371,FALSE
B,158.40686046103085,23.55495515866883,TRUE
A,99.39704866985032,2.0125427004606204,FALSE
A,206.50812317805065,11.465866360010182,FALSE
A,150.59553695159974,28.55576671865764,FALSE
A,138.82275754743998,7.790929491425637,FALSE
B,258.168739565429,32.43132378846594,FALSE
C,347.44886342226425,39.03576973920477,FALSE
E,208.90609961348554,34.059907634584405,FALSE
B,216.61139854995835,23.869966116088325,FALSE
A,198.98812947143776,31.631090013607206,FALSE
C,318.0105265175877,54.19304964282839,FALSE
E,130.05927152337873,1.121435374008816,FALSE
E,243.88158937274858,8.829334005953147,FALSE
D,90.55739322412889,5.868039594449331,FALSE
A,135.64884310012295,26.568182185104895,FALSE
B,111.94488196648955,3.7587189652158854,FALSE
A,191.7165400767972,29.25522144602931,FALSE
E,113.15311801421007,3.0854566373728254,FALSE
D,113.91176531793492,4.650570642042523,FALSE
B,262.05543320996725,42.350273187533176,FALSE
A,77.71972631696207,None,FALSE
C,300.2759119170169,57.28738466859606,FALSE
D,86.78219092596535,8.605863639790138,FALSE
B,275.6142745757352,43.09129244928963,FALSE
C,357.3359534488314,5.206874071526449,FALSE
B,188.43115452508655,25.38480135672273,FALSE
B,219.89848040979066,24.617991775990838,FALSE
D,106.15798508197905,17.91914305529652,FALSE
A,131.61703940142664,2.7384830507464084,FALSE
A,210.72098057179807,3.7571314043772137,FALSE
A,135.44017874653747,14.673517820504415,FALSE
A,222.91650269232943,26.59289359162161,FALSE
E,223.18399229398764,9.974557563882456,FALSE
A,204.99139285608507,3.630681850500358,FALSE
A,174.4195865241943,20.04236656640582,FALSE
A,217.7005258451181,0.1595361327581876,FALSE
A,86.62415146545902,4.41548834442763,FALSE
B,285.9009226434149,50.14750833326688,FALSE
B,135.8394230967716,23.63571702818135,FALSE
E,132.68697442033022,25.04269663949465,FALSE
C,281.7034611150913,9.063086725069393,FALSE
C,301.76445812593624,19.06989627956014,FALSE
A,147.4222053710491,19.57343475241877,FALSE
B,268.3020989786865,39.649930312287744,FALSE
D,114.4529996930904,15.31621241509092,FALSE
E,118.43897917378712,None,TRUE
D,111.37770232203933,3.149217616802598,FALSE
A,146.98259934997068,18.205163280766307,FALSE
E,125.72470876306072,8.491794017252126,FALSE
D,94.13759263384055,18.462935470406467,FALSE
B,282.73528073473545,4.9324153572489395,FALSE
D,75.504990054161,0.09087685703548269,FALSE
E,148.4645806047815,4.648168641377552,TRUE
A,125.35652837946863,22.218318243008728,FALSE
B,129.85904051798508,14.996412086744812,FALSE
C,380.2917849327798,66.27033480134469,FALSE
C,241.65761135349373,20.786215055759175,TRUE
C,248.44045102351885,45.69360796276293,FALSE
E,245.13104494606623,23.560772483792395,FALSE
E,206.84415440184947,21.913649425484266,FALSE
D,136.59479960280967,7.387359054097437,FALSE
B,216.00597409346233,17.940919249285056,FALSE
E,161.75170408630208,11.769122197934584,FALSE
D,139.27727753541052,None,FALSE
C,379.21695609970664,51.206266524392426,FALSE
A,151.74621272640815,2.7892153961903285,FALSE
D,206.4485307886867,1.4017457029496732,FALSE
A,99.53552277519093,1.2274482443605932,FALSE
A,133.48121509956545,26.59743467286162,FALSE
E,272.6561547490029,9.663023233624434,FALSE
E,296.2555064693217,31.202735070212857,FALSE
D,126.31886799922361,3.2597996327904077,FALSE
A,110.4323013680473,4.425012271315091,FALSE
E,212.80419123021704,22.173373346680833,FALSE
A,190.04048211260022,18.04549525258136,FALSE
D,102.58231027000626,2.99765641939882,FALSE
D,185.61406874951865,26.145881752823414,FALSE
C,223.18140524882793,9.16759358328273,FALSE
B,130.92983907281504,17.08157071207516,TRUE
A,216.72834133563074,19.422182765722898,FALSE
D,162.40205508945598,10.176641931889598,FALSE
A,112.37923789536133,8.088356547986296,FALSE
E,254.6008579782204,29.71998262599378,FALSE
E,190.7121143869129,16.62186296846547,FALSE
E,125.41324502840338,1.5352031683187515,FALSE
B,186.03121233895183,31.932719129875387,FALSE
C,173.73139826934977,None,FALSE
A,137.45204609137977,17.44096691359682,FALSE
D,141.67305289878396,0.5430909519812298,FALSE
C,163.60779214785626,18.380367294229302,FALSE
E,222.30923383712025,19.881096018036082,FALSE
D,116.37731779146677,5.193967265246129,FALSE
C,334.3002661115429,1.356885254864854,FALSE
C,225.69646572278577,None,FALSE
D,126.51711475709057,3.9322030111078092,FALSE
B,200.1426367558998,2.917706431761169,FALSE
A,196.01248232293804,36.405092837210496,FALSE
D,156.3323503919033,20.18800048669172,FALSE
A,123.33821363068805,6.4102977300584945,FALSE
C,189.9894694137953,None,TRUE
B,238.23712488792762,13.702290257080602,FALSE
A,133.68501060519716,4.270683418262321,FALSE
B,188.56350825493274,13.925530528130384,FALSE
A,105.21837329585144,10.212856949103436,TRUE
B,133.81442743404037,14.083715555638335,FALSE
B,186.70460015494538,8.851622978272932,FALSE
B,111.443724305395,8.64305882464712,FALSE
C,320.399547560562,5.250585502303135,FALSE
E,160.39920597808253,27.271862257513636,FALSE
D,170.51687194583076,28.487065333456165,FALSE
A,94.74445886220337,10.779649117115165,FALSE
D,207.25653492413946,None,FALSE
C,308.08248034574837,1.324231816115733,FALSE
A,143.62383900867613,25.514987232385817,FALSE
D,122.27966063047036,1.683997994833084,FALSE
B,273.3056657509438,10.883685816218161,FALSE
E,274.43446052870365,2.8230616583077826,FALSE
D,169.43596882402184,7.330509323432773,FALSE
C,338.64934003620806,34.90427806507544,FALSE
E,179.6447276671548,4.741571084186254,FALSE
D,81.88238448803843,6.4914128352406175,FALSE
E,260.4779089170417,34.92427890549084,FALSE
D,138.42357886592123,15.381174432098055,FALSE
D,208.4671647807284,33.77148941692029,FALSE
B,191.07350059087818,30.130794503146724,FALSE
E,115.11295197041886,14.902519547714077,TRUE
A,185.58511012338306,None,FALSE
E,229.0535441053558,27.472757913234464,FALSE
E,195.14217583969256,31.121755010864057,FALSE
D,106.71892100624916,1.5778921999083775,FALSE
C,282.74970647908947,20.86054400893735,FALSE
B,214.11207603129316,25.066070788250688,FALSE
A,178.75006330138604,35.397299110221574,FALSE
A,183.99787019792342,9.381390042582623,FALSE
B,125.76475168569468,22.35214953236266,FALSE
C,334.5591286256272,41.22180189163693,FALSE
A,220.31929899548427,26.535156052840755,FALSE
B,137.2177266430059,20.166985446633227,FALSE
A,167.05972261403286,None,FALSE
C,178.4308986287012,29.765522052512864,FALSE
A,161.14577390682993,5.5719518664430785,FALSE
B,222.9453304363674,28.04554325438124,FALSE
C,440.5959918485819,33.71173472626602,FALSE
B,286.94779399394247,26.396559046214556,FALSE
E,232.3340748440736,None,FALSE
E,199.79889711962508,10.13242927882478,FALSE
E,162.46304142619297,20.752649706172935,FALSE
A,85.31915546258698,7.21448507809645,FALSE
C,431.9916785670697,None,FALSE
E,182.36879787643562,29.108907327929323,FALSE
E,150.35181989735392,5.65042801749444,FALSE
A,80.76185448690316,None,FALSE
D,97.33126682737957,12.342680238290068,FALSE
E,170.70690280762236,31.542437580270228,FALSE
D,117.94264996522548,8.24722750181454,FALSE
E,161.30471269990545,16.62523936240053,FALSE
C,321.43727999712166,22.16872098917348,FALSE
A,122.87124431218852,5.410538841749446,FALSE
A,157.17515095760447,19.483342252396074,FALSE
C,276.21215725437645,None,FALSE
E,234.10357557542247,2.591562948506208,FALSE
D,131.11838134067486,25.227559832613444,FALSE
C,391.3738770315132,6.81491003795167,FALSE
E,265.135355666089,44.644477373757546,FALSE
E,114.2618396263339,None,FALSE
D,128.75370088932593,17.100825227835653,FALSE
C,330.1006951037495,30.931711185308153,FALSE
A,151.8369352912945,26.94762829090586,FALSE
E,147.6616561986468,6.782890459618558,FALSE
D,105.8195752051603,6.648954853976138,FALSE
D,122.70262664411418,None,FALSE
A,220.03687399658008,17.14762861043852,FALSE
C,210.06640765563193,37.69597898124002,FALSE
A,113.24509422538453,11.462704020370701,FALSE
C,165.89803034213497,24.549248196118498,FALSE
B,200.2312880698784,38.90474950765987,FALSE
D,178.1082497685306,8.314475597620799,FALSE
E,132.30517334506274,17.98541745046801,FALSE
D,176.7217098127648,15.90063391005345,FALSE
E,219.61070955419012,23.079695481853822,FALSE
A,119.21292240759611,20.60693473745961,FALSE
D,112.49866881340651,22.154958784929022,FALSE
D,160.2967372568803,15.542474404087416,FALSE
A,95.005621726984,9.715294074682776,TRUE
D,78.36462153636887,None,TRUE
C,314.9215708617336,5.093716390041613,FALSE
B,241.01487046402346,None,FALSE
A,147.9705499428945,25.624694676216965,FALSE
B,283.64673462791933,55.44975728611523,FALSE
D,103.29804756374601,7.292837312071433,FALSE
A,108.13189828185419,None,FALSE
D,121.14511777473717,21.402060191390973,FALSE
E,113.96283451290404,7.503614807639009,FALSE
B,275.1105208037062,None,FALSE
E,246.68609904343305,None,FALSE
C,439.0755386021682,48.683697396141,FALSE
D,127.75674171628437,20.208395550579635,FALSE
D,83.32451882791999,11.788731120470551,FALSE
D,215.98233339130218,34.27161429871506,FALSE
D,106.32030100215168,4.3931354941415295,FALSE
B,283.35014748606994,53.664532852426014,FALSE
D,100.64658175940664,1.1390955480644218,FALSE
E,132.41555137869912,23.496965783945743,FALSE
B,139.90977680700456,24.13012858918941,FALSE
C,207.09054794238529,31.423811633012193,TRUE
B,128.72985021397906,24.586655566742746,FALSE
C,369.0627148993908,None,FALSE
E,101.75329989323158,17.63371452199574,TRUE
A,84.28727171028537,14.615887705856133,TRUE
B,155.60613835201275,17.69000555160016,FALSE
E,206.64810232654648,39.008242202343,FALSE
B,262.0038227888311,9.144969710997136,FALSE
A,215.6295745162202,27.03030080889401,FALSE
C,377.5631007302206,28.66326242352193,FALSE
A,142.50532042856761,9.774176864925264,FALSE
A,208.42305669916647,13.938913838611754,FALSE
E,250.2511104629657,1.8603444813604813,FALSE
C,330.2943139960597,16.289410638210217,FALSE
B,210.8985834595553,3.948054166345886,FALSE
C,353.2491972543827,40.07724764997531,FALSE
B,219.39120327929223,32.07061128249533,FALSE
A,209.896717800584,10.209316106318811,FALSE
C,389.3596934090149,39.328748756092054,FALSE
D,199.45812690030664,30.298296621060498,FALSE
E,154.44392561360948,4.139273680327795,FALSE
A,162.74873041162255,None,FALSE
E,231.38519230867436,24.115838735189218,FALSE
C,377.21638561891757,70.67793969652712,FALSE
B,194.66795734536902,3.3476916291153955,FALSE
E,106.00251685470003,8.59732442269582,TRUE
B,287.82873813331315,42.146308423673986,FALSE
E,175.05701169606402,33.016952883985006,FALSE
E,137.1988535081923,27.329763437424827,FALSE
A,76.4392517267659,None,FALSE
E,138.02927535231936,16.897320850045368,TRUE
A,172.62436869086991,1.798476626146549,FALSE
B,236.4800169676312,2.622716662339424,FALSE
A,96.71832021077091,9.324310268309338,FALSE
B,201.09787731464274,None,FALSE
C,296.1061899676009,9.702763362404909,FALSE
D,114.62601507439334,22.880251144590535,FALSE
C,397.3550221122454,74.33245174175606,FALSE
D,83.21720998548908,12.456054373645662,TRUE
D,155.57032358510023,6.936035794608967,FALSE
A,144.46952709288294,2.9703832545340965,FALSE
C,282.86556239285926,5.711862171611535,FALSE
A,79.54073415803931,6.829705189211452,FALSE
D,147.48722423171756,8.898164394604976,FALSE
A,224.58101577838738,26.48209915966691,FALSE
D,146.72507157799873,4.037967432485401,FALSE
B,280.7744301826462,4.959568827616385,FALSE
D,205.26482672612596,13.778084252357473,FALSE
A,147.1434388355615,None,FALSE
A,105.9712066974151,17.466349295501114,FALSE
E,158.93376413816654,24.680033398947042,FALSE
B,247.1244583036496,None,FALSE
E,153.29028968468137,None,FALSE
C,427.5614452072261,9.839886285871543,FALSE
C,301.440337708747,8.283623514709898,FALSE
C,445.9009143529704,4.83610040292805,FALSE
A,86.78801455510269,None,FALSE
D,124.35868354980535,9.959564707101803,FALSE
D,123.12885059970284,12.268990102000714,FALSE
C,373.17285608526004,59.63290507294603,FALSE
E,256.57969917344775,24.888353683718915,FALSE
B,260.99838580652647,33.11777450846113,FALSE
A,168.14677999877847,18.654065575881386,FALSE
B,174.0261715272206,17.230051397131643,FALSE
C,423.8272215518413,4.608665175011109,FALSE
D,157.83788894570608,18.755988103239183,FALSE
E,192.02740843431997,6.698511930322157,FALSE
E,132.30720129020307,None,FALSE
B,239.7989287935002,45.141007655394745,FALSE
B,251.86932908377707,10.381541523229858,FALSE
C,338.5045928562612,21.59930881872727,FALSE
A,96.55148873267494,11.492651271376221,FALSE
B,131.5131276631727,None,FALSE
E,211.99594873890345,None,FALSE
C,411.5733268680487,None,FALSE
E,135.99655447559144,5.1333812177820555,FALSE
A,180.33006193823508,16.65360793719571,FALSE
D,108.79277152066591,4.665483385660665,FALSE
A,209.62419337985904,25.045039287018724,FALSE
D,140.44482282362878,20.61401889993105,FALSE
D,125.20440509049524,9.072587938336866,FALSE
C,168.66613846420913,15.671282338690528,FALSE
A,156.4565113683912,2.1875185002125357,FALSE
E,214.56664834202908,17.15064211463178,FALSE
B,262.9757801815773,10.60243905876862,FALSE
C,238.91092088714916,24.554218183703444,FALSE
E,240.80314832874876,None,FALSE
C,436.8612691459701,1.9478440589426584,FALSE
C,439.30576972332364,38.75356203987174,FALSE
A,184.85341862835463,30.187284821825397,FALSE
A,91.41124526108844,1.1008011886779656,FALSE
C,225.01786427933794,42.51331897151583,FALSE
D,208.57462301084982,20.806454394706904,FALSE
E,206.5796902460944,None,FALSE
E,234.8322404174871,12.793129506955896,FALSE
B,259.7546254712676,13.59720203594413,FALSE
B,184.96800442431913,7.187349048853086,FALSE
A,101.96284862618081,15.569730214172525,FALSE
C,247.12675809810523,None,FALSE
A,112.82900522653148,3.9665502744579237,FALSE
D,149.64469953401908,28.128601368478925,FALSE
C,205.1321146882934,36.17462821100932,FALSE
C,158.27008600840477,None,TRUE
C,222.25730462447132,None,FALSE
C,353.8521238321072,49.07200435342225,FALSE
E,252.30911508261892,35.1605460866067,FALSE
D,126.89830810712262,17.355989457155257,FALSE
D,107.3016379220714,13.854582012132692,FALSE
C,293.30429949514496,37.15884220581609,FALSE
C,159.07722680938545,7.519130311473952,FALSE
A,130.2962552063336,22.731405392027874,FALSE
C,164.82447695857675,2.1083216674132763,TRUE
A,212.9218669599467,27.64329300155239,FALSE
D,165.6681482007061,17.9425157233666,FALSE
A,220.1158073070522,30.917096938691717,FALSE
E,211.195296774694,31.72502570197311,FALSE
A,171.46454262963815,32.5578223371237,FALSE
B,201.2006629702288,11.382858935443679,FALSE
C,224.9524372527041,44.51605833267119,FALSE
E,206.64799967928485,2.819303533340336,FALSE
E,120.04773382922119,12.843510843872735,FALSE
B,187.86925565157776,35.58115035763851,FALSE
E,246.03230887500052,28.175127532019516,FALSE
E,175.75184016210997,32.203259989865685,FALSE
C,366.4101496413567,63.060236327025066,FALSE
D,111.23375298218642,17.018855415789517,TRUE
B,266.1712598137113,29.037766609602066,FALSE
B,101.1132532632327,0.012109520888782855,FALSE
A,91.53184565385608,16.12324198374306,FALSE
C,448.61822801908187,44.03439551046667,FALSE
E,257.23886053381943,46.71397557958771,FALSE
B,177.0276873747419,1.9913748477061368,FALSE
A,106.35493737263401,6.662376664657497,FALSE
A,152.03493298748646,28.56729661968654,FALSE
E,283.4182817343044,0.8662475627284725,FALSE
D,149.16652370772593,18.915563065607873,FALSE
E,194.91976825334967,1.3927225375112806,FALSE
A,109.18144155822921,None,FALSE
C,431.1403699054136,74.98412119024401,FALSE
B,221.07859291960725,17.537193609310307,FALSE
C,442.3097908577855,40.319078910069564,FALSE
D,98.268529518357,3.9258091325139395,TRUE
C,425.0700824039513,25.981015347480774,FALSE
A,145.1387396057866,2.294292859862231,FALSE
A,209.51049454247297,35.1939840488903,FALSE
B,146.1236655583357,3.342929224463098,FALSE
E,226.1871128498131,21.029732951075456,FALSE
D,194.03957600396802,28.135811156636358,FALSE
A,93.99498223172247,0.19077642575659493,FALSE
B,207.60570317798854,0.050369280334741855,FALSE
C,423.9680761438366,28.830047899538915,FALSE
A,77.54570778375123,12.672581204146455,FALSE
D,210.52748523128233,5.47797321984851,FALSE
A,180.46467823139207,7.366917643084585,FALSE
A,199.71120130660097,20.642681098095828,FALSE
C,204.96712127483852,7.875012205003217,FALSE
C,357.13537687352294,34.383310536808416,FALSE
E,157.48034089887446,31.25790291078078,FALSE
E,104.12890391300837,None,FALSE
C,400.8883912320695,6.473345183390935,FALSE
C,343.4510996206362,29.262490748935022,FALSE
C,185.74782271189082,12.439602646355166,TRUE
E,142.88802482662516,2.229417538762682,FALSE
E,129.1568341546381,22.355279629034676,FALSE
C,416.167854591688,76.62651094946561,FALSE
D,211.1089355969253,5.672790236515026,FALSE
A,86.77995866104476,2.209400224094593,FALSE
E,158.85646523040725,6.478430747149981,FALSE
C,420.974543225206,24.061495705794947,FALSE
D,188.80921084293482,33.760025409152945,FALSE
C,311.4616708988394,30.60758172985206,FALSE
A,141.32862928144039,15.402701039421531,FALSE
C,406.44496445680926,46.00648540016796,FALSE
D,113.24849252280144,2.1995127152090266,FALSE
C,360.1044066823359,22.686433674290374,FALSE
A,100.14931859638781,12.850878931679944,FALSE
C,287.775270136363,None,FALSE
A,97.16965525633644,4.53998104478462,FALSE
C,203.1093031449814,0.4562471708198386,FALSE
A,89.43173144556147,1.7324809493039288,FALSE
A,164.792796424839,14.013369606166634,FALSE
E,190.39097117716125,2.801754304194073,FALSE
D,141.54275989650094,12.745500731531568,FALSE
B,210.03316443623189,19.307013884735987,FALSE
A,180.20703188320513,14.919319434492646,FALSE
C,379.2065171390166,24.390005580582013,FALSE
A,143.53483698660995,6.143903511398355,FALSE
C,379.2063060781051,51.93529023396802,FALSE
B,141.55462669056445,2.5113652982461243,FALSE
A,127.33646078352314,3.570011769627296,FALSE
D,216.16057897664228,None,FALSE
D,128.5033210962571,6.4819460091064895,FALSE
C,355.3452835301971,25.315693960369817,FALSE
A,104.91528357171758,8.353162378425287,TRUE
E,128.66168334960037,21.894817446178187,FALSE
E,291.3831296866127,34.21714229318699,FALSE
E,289.16299465126815,30.47614456066495,FALSE
D,177.68136169618722,7.992051888252247,FALSE
A,135.92771001027572,26.265058728873814,FALSE
E,105.10077478098488,13.546186895501508,FALSE
E,288.9345255330312,22.131552775044554,FALSE
A,113.14717423852889,14.977101425911032,FALSE
D,176.81254647023837,17.687020034193786,FALSE
D,223.89941834549873,33.025778383838585,FALSE
A,172.63482620711665,25.79740297324862,FALSE
B,261.60843228460885,19.029260991794004,FALSE
E,193.759822505994,18.266048126370674,FALSE
C,349.0952360612776,39.72198425382755,FALSE
D,157.50003595855085,29.30929570079051,FALSE
A,78.82475132264233,None,FALSE
B,162.51448156477045,3.316326446233078,FALSE
D,140.21043607825604,7.728386146421047,FALSE
E,144.61755968291087,3.59556372516174,FALSE
E,289.91082317494386,None,FALSE
E,202.4965779335644,37.183563445279205,FALSE
E,144.87565827440255,None,FALSE
A,144.3145251851236,18.720081231062096,FALSE
E,164.62990009519473,10.20787839134931,FALSE
C,303.89937495605255,27.454826289675722,FALSE
A,183.25560537025262,10.881152295291356,FALSE
D,141.99255200317296,25.399165297878486,FALSE
E,228.64158493560276,2.865262500151993,FALSE
C,277.4412610415361,54.396141664389674,FALSE
C,243.5868208472108,24.319347580497993,FALSE
B,149.70931095354717,1.6410595630995357,FALSE
E,291.6477655504421,49.785922633254565,FALSE
B,116.56075890480145,None,TRUE
A,142.41484503815153,18.913023670696514,FALSE
E,256.231705185667,18.903365812053906,FALSE
E,130.08806077459894,0.2072495832371349,FALSE
D,222.1418954268722,None,FALSE
B,101.99550291263468,16.678299087736093,FALSE
B,282.4723236263,56.0587694764062,FALSE
A,110.37004098590465,11.521141881061734,FALSE
D,98.46988475320647,3.370529444508824,FALSE
D,162.12346580588715,14.590533462677731,FALSE
E,144.6818256102477,5.7697795159715275,FALSE
D,88.68650720962644,0.8104185868427923,FALSE
B,284.5628238368291,49.211789564886274,FALSE
D,92.867937272793,8.72534892719004,FALSE
B,124.86088753284317,0.21158417667589566,FALSE
C,264.13076055013903,4.560416188960922,FALSE
A,214.49584939408874,13.37727774015289,FALSE
E,148.99798330607442,1.4065275571930946,TRUE
C,200.20132605115455,17.72738754211107,FALSE
A,81.07026596837274,15.011902339881786,FALSE
D,76.93771299897637,7.54486330289181,TRUE
D,108.04263733679142,10.690985668501584,FALSE
A,123.66097408001451,8.13695545069258,FALSE
C,404.5233084358214,51.38284064988089,FALSE
D,182.25236438865545,33.3143049103221,FALSE
E,178.76989133777914,33.035073737711926,FALSE
C,224.4965550240173,16.608346317393988,TRUE
C,363.214162613558,48.36948254254505,FALSE
D,134.77379685875144,26.861665493072845,FALSE
B,231.17498497704528,7.087471454014727,FALSE
D,81.6135097664698,5.716271403731385,FALSE
C,202.01097262261166,35.211646979555084,TRUE
